# Waza,# Attaque,# Technique,# Extra,# Tag,# FFAAA,# Youtube,# Start Frame,# End frame,# index
# Source :,,,,,,,,,1
#   http://www.ffabaikido.fr/fr/pdf/ANNEXE%203%20REGLEMENT%20CSDGE.pdf,,,,,,,,,2
# Grades Kyus:,,,,,,,,,3
#   http://telechargement.ffaaa.com/ffaaa/aikido-ffaaa-guide-debutant.pdf,,,,,,,,,4
#   https://www.ffabaikido.fr/fr/grades-kyu-100.html,,,,,,,,,5
ushiro_waza,ushiro_ryo_kata_dori,ikkyo,omote,S,2,8nSjKci3EMU,14774,16290,328
ushiro_waza,ushiro_ryo_kata_dori,ikkyo,ura,S,2,4QK6-fszRI0,16376,17886,329
ushiro_waza,ushiro_ryo_kata_dori,nikyo,omote,,2,4lN4ivAqvNg,17972,19636,330
ushiro_waza,ushiro_ryo_kata_dori,nikyo,ura,,2,WCMqXznlT-I,19722,21703,331
ushiro_waza,ushiro_ryo_kata_dori,sankyo,omote,,2,znuB4OoJmpg,21789,23395,332
ushiro_waza,ushiro_ryo_kata_dori,sankyo,ura,,2,0OzEVkCyW50,23481,25043,333
ushiro_waza,ushiro_ryo_kata_dori,irimi_nage,,,,,,,334
ushiro_waza,ushiro_ryo_kata_dori,sokumen_irimi_nage,,,2,QHfYEYkftKo,25129,26176,335
ushiro_waza,ushiro_ryo_kata_dori,kote_gaeshi,,,,,,,336
ushiro_waza,ushiro_ryo_kata_dori,ude_kime_nage,omote,S,1,,,,337
ushiro_waza,ushiro_ryo_kata_dori,ude_kime_nage,ura,S,1,,,,338
ushiro_waza,ushiro_ryo_kata_dori,kokyu_nage,,,2,,,,339
ushiro_waza,ushiro_ryo_kata_dori,aiki_otoshi,,,,,,,340
,,,,,,,,,341
ushiro_waza,ushiro_eri_dori,ikkyo,omote,S,1,p_a5A7RalLE,777,2518,342
ushiro_waza,ushiro_eri_dori,ikkyo,ura,S,1,RKmkzlrVnKM,2604,4224,343
ushiro_waza,ushiro_eri_dori,nikyo,omote,,1,,,,344
ushiro_waza,ushiro_eri_dori,nikyo,ura,,1,,,,345
ushiro_waza,ushiro_eri_dori,irimi_nage,,S,,,,,346
ushiro_waza,ushiro_eri_dori,kote_gaeshi,,,1,yfw-cIOiOis,4310,6019,347
ushiro_waza,ushiro_eri_dori,shiho_nage,omote,,1,mRxxhpesDlA,6105,7254,348
ushiro_waza,ushiro_eri_dori,tenchi_nage,,,,,,,349
ushiro_waza,ushiro_eri_dori,kokyu_nage,,,2,,,,350
,,,,,,,,,351
ushiro_waza,ushiro_hiji_dori,ikkyo,omote,K,2,6p7XJsAYTuk,57205,58498,352
ushiro_waza,ushiro_hiji_dori,ikkyo,ura,K,2,oXHP1A_co2s,58584,59827,353
,,,,,,,,,354
ushiro_waza,ushiro_katate_kubishime,ikkyo,omote,,,,,,355
ushiro_waza,ushiro_katate_kubishime,ikkyo,ura,,,,,,356
ushiro_waza,ushiro_katate_kubishime,sankyo,omote,S,,,,,357
ushiro_waza,ushiro_katate_kubishime,sankyo,ura,S,,,,,358
ushiro_waza,ushiro_katate_kubishime,kote_gaeshi,,,1,jbOitoJl2TQ,30715,31657,359
ushiro_waza,ushiro_katate_kubishime,irimi_nage,,K,,,,,360
ushiro_waza,ushiro_katate_kubishime,shiho_nage,,S,1,RwsoZWEPP-s,33055,33994,361
ushiro_waza,ushiro_katate_kubishime,koshi_nage,,S,1,,,,362
ushiro_waza,ushiro_katate_kubishime,kokyu_nage,,,1,,,,363
,,,,,,,,,364
# DIVERS ------------------------------------------------------------------------------------------,,,,,,,,,365
,,,,,,,,,366
suwari_waza,ryote_dori,kokyu_ho,,K,5,t_aQqF4QByg,12872,13040,367
suwari_waza,,shikko,,K,5,1GvMJCteNeU,13127,13486,368
tachi_waza,,chutes,,K,5,-KsUOybZAiU,13572,14571,369
